"id","reltime","task","occurence","eda","hr"
"3",10,"cell",5,7.73415,55.47804
"3",10,"voicecall",1,7.93441,60.11645
"3",10,"watch",1,7.34929,55.14278
"3",10,"watch",2,9.37417,63.26256
"3",10,"watch",3,7.92694,51.9481
"3",10,"watch",4,8.38391,65.45597
"3",11,"baseline",1,8.73892,61.56336
"3",11,"cell",1,11.38961,66.2983
"3",11,"cell",2,11.34024,68.03753
"3",11,"cell",3,7.27393,55.32495
"3",11,"voicecall",1,7.90485,57.65648
"3",11,"watch",1,7.31946,58.98913
"3",11,"watch",2,7.84714,63.9993
"3",11,"watch",3,8.37156,64.64352
"3",12,"baseline",1,8.46004,60.79091
"3",12,"cell",1,11.23657,70.32572
"3",12,"cell",2,11.14805,60.54402
"3",12,"cell",3,7.21487,54.74415
"3",12,"voicecall",1,7.92587,54.99139
"3",12,"watch",1,7.8069,67.51024
"3",12,"watch",2,8.2814,71.65329
"3",13,"baseline",1,8.27245,66.08038
"3",13,"cell",1,11.24516,57.17966
"3",13,"cell",2,7.19363,52.5517
"3",13,"voicecall",1,7.89599,56.56766
"3",13,"watch",1,7.76802,65.74545
"3",13,"watch",2,8.225,70.13506
"3",14,"baseline",1,8.12179,65.64639
"3",14,"cell",1,10.91334,59.52182
"3",14,"cell",2,7.1579,52.72895
"3",14,"voicecall",1,7.82742,58.74233
"3",14,"watch",1,7.74536,68.07981
"3",14,"watch",2,8.13523,64.19928
"3",15,"baseline",1,8.01266,63.74055
"3",15,"cell",1,10.50157,63.72646
"3",15,"cell",2,7.13457,54.90929
"3",15,"voicecall",1,7.85042,52.65658
"3",15,"watch",1,7.72122,70.19605
"3",15,"watch",2,8.02904,65.97106
"3",16,"baseline",1,7.90544,63.43371
"3",16,"cell",1,10.22947,57.49312
"3",16,"cell",2,7.13934,52.7241
"3",16,"voicecall",1,7.81737,55.21807
"3",16,"watch",1,7.96123,63.4795
"3",17,"baseline",1,7.80635,67.24999
"3",17,"cell",1,10.04229,55.7103
"3",17,"cell",2,7.10324,51.65135
"3",17,"voicecall",1,7.75987,62.38997
"3",17,"watch",1,7.90993,58.58156
"3",18,"baseline",1,7.72525,62.08145
"3",18,"cell",1,9.90241,55.52447
"3",18,"cell",2,7.06193,53.46315
"3",18,"voicecall",1,7.85395,56.58739
"3",18,"watch",1,7.8245,56.52946
"3",19,"baseline",1,7.66057,60.3079
"3",19,"cell",1,9.80935,62.6305
"3",19,"cell",2,7.02622,57.2723
"3",19,"voicecall",1,8.06516,55.78006
"3",19,"watch",1,7.77069,56.09347
"3",20,"baseline",1,7.60514,62.6506
"3",20,"cell",1,9.64208,58.2524
"3",20,"cell",2,7.00036,55.13583
"3",20,"voicecall",1,8.08784,61.665
"3",21,"baseline",1,7.53292,60.8949
"3",21,"cell",1,6.97648,53.15274
"3",22,"baseline",1,7.48145,57.88554
"3",22,"cell",1,6.95152,52.92461
"3",23,"baseline",1,7.42511,61.54368
"3",23,"cell",1,6.91467,54.75287
"3",24,"baseline",1,7.36373,64.19299
"3",24,"cell",1,6.88234,55.56179
"3",25,"baseline",1,7.32996,61.6454
"3",25,"cell",1,6.87527,50
"3",26,"baseline",1,7.31916,61.77392
"3",26,"cell",1,6.85188,49.7512
"3",27,"baseline",1,7.25558,64.51483
"3",27,"cell",1,6.81996,58.57268
"3",28,"baseline",1,7.18791,60.92666
"3",28,"cell",1,6.79146,54.72146
"3",29,"baseline",1,7.13804,61.49185
"3",29,"cell",1,6.83783,52.37173
"3",30,"baseline",1,7.09388,62.70693
"3",30,"cell",1,6.89968,52.21964
"3",31,"baseline",1,7.04954,59.21616
"3",31,"cell",1,6.87775,56.26393
"3",32,"baseline",1,7.00684,57.7723
"3",32,"cell",1,6.82865,56.57437
"3",33,"baseline",1,6.96648,62.27166
"3",33,"cell",1,6.87776,58.94595
"3",34,"baseline",1,6.91244,65.03739
"3",34,"cell",1,7.06154,66.87452
"3",35,"baseline",1,6.88259,63.5509
"3",35,"cell",1,7.12025,62.36965
"3",36,"baseline",1,6.84115,65.15036
"3",36,"cell",1,7.10956,56.10295
"3",37,"baseline",1,6.79827,65.66165
"3",37,"cell",1,7.18461,53.26108
"3",38,"baseline",1,6.7633,63.77435
"3",38,"cell",1,7.55595,53.31483
"3",39,"baseline",1,6.72562,64.39894
"3",39,"cell",1,7.76649,57.54695
"3",40,"baseline",1,6.68695,68.63677
"3",40,"cell",1,8.28231,68.78453
"3",41,"baseline",1,6.65827,65.89043
"3",41,"cell",1,8.74468,71.41283
"3",42,"baseline",1,6.61496,66.78805
"3",42,"cell",1,9.14556,67.53218
"3",43,"baseline",1,6.57952,68.9538
"3",43,"cell",1,9.03165,64.66939
"3",44,"baseline",1,6.597,66.24333
"3",44,"cell",1,8.77321,65.52459
"3",45,"baseline",1,6.63587,65.3266
"3",45,"cell",1,8.69774,60.58774
"3",46,"baseline",1,6.57913,68.21136
"3",46,"cell",1,8.66638,58.23773
"3",47,"baseline",1,6.5278,66.93699
"3",47,"cell",1,8.51976,59.40821
"3",48,"baseline",1,6.4951,64.61135
"3",48,"cell",1,8.3965,61.17918
"3",49,"baseline",1,6.47139,67.03506
"3",49,"cell",1,8.59388,59.2305
"3",50,"baseline",1,6.55834,65.85798
"3",51,"baseline",1,6.92089,63.17579
"3",52,"baseline",1,6.88891,64.81557
"3",53,"baseline",1,6.76348,67.93437
"3",54,"baseline",1,6.68283,66.10448
"3",55,"baseline",1,6.61737,69.20217
"3",56,"baseline",1,6.58861,69.45392
"3",57,"baseline",1,6.62475,68.1393
"3",58,"baseline",1,6.57693,71.66456
"3",59,"baseline",1,6.51728,72.38729
"3",60,"baseline",1,6.4782,69.92719
"3",61,"baseline",1,6.43329,71.98553
"3",62,"baseline",1,6.39362,70.29594
"3",63,"baseline",1,6.35627,70.07886
"3",64,"baseline",1,6.35984,73.87727
"3",65,"baseline",1,6.4793,73.76165
"3",66,"baseline",1,6.45595,72.39021
"3",67,"baseline",1,6.38712,75.92666
"3",68,"baseline",1,6.36047,72.36215
"3",69,"baseline",1,6.32393,72.02017
"3",70,"baseline",1,6.27289,74.44372
"3",71,"baseline",1,6.24138,72.88045
"3",72,"baseline",1,6.21197,71.46235
"3",73,"baseline",1,6.17054,73.69132
"3",74,"baseline",1,6.13147,70.97155
"3",75,"baseline",1,6.09819,69.80286
"3",76,"baseline",1,6.06605,73.8283
"3",77,"baseline",1,6.04343,71.55517
"3",78,"baseline",1,6.00044,72.41331
"3",79,"baseline",1,5.96632,74.32839
"3",80,"baseline",1,5.97164,71.87556
"3",81,"baseline",1,5.98302,70.66791
"3",82,"baseline",1,5.96496,73.87524
"3",83,"baseline",1,5.92945,70.21197
"3",84,"baseline",1,5.89199,69.7282
"3",85,"baseline",1,5.86402,73.02178
"3",86,"baseline",1,5.83809,72.58927
"3",87,"baseline",1,5.8072,72.22342
"3",88,"baseline",1,5.77597,73.20706
"3",89,"baseline",1,5.75391,71.2537
"4",0,"baseline",1,2.15792,64.2398
"4",0,"cell",1,8.49965,68.80873
"4",0,"cell",2,7.83007,66.7408
"4",0,"cell",3,6.93577,67.4916
"4",0,"cell",4,9.91914,62.92365
"4",0,"cell",5,10.72761,70.5053
"4",0,"cell",6,11.22544,67.6437
"4",0,"cell",7,8.76433,62.16433
"4",0,"cell",8,6.95428,63.91138
"4",0,"cell",9,6.53349,68.21812
"4",0,"voicecall",1,11.37019,66.60527
"4",0,"voicecall",2,8.98263,62.435
"4",0,"voicecall",3,8.92889,69.96561
"4",0,"voicecall",4,8.76263,67.93904
"4",0,"voicecall",5,9.37172,63.0252
"4",0,"voicecall",6,9.8133,63.9659
"4",0,"watch",1,10.60911,62.51504
"4",0,"watch",2,9.64786,65.4308
"4",0,"watch",3,9.16461,66.49528
"4",0,"watch",4,8.59042,65.4308
"4",0,"watch",5,8.36698,69.44037
"4",0,"watch",6,8.45629,64.11297
"4",0,"watch",7,7.70758,69.4444
"4",0,"watch",8,6.01312,67.2646
"4",0,"watch",9,6.86313,64.99263
"4",1,"baseline",1,2.15841,63.43697
"4",1,"cell",1,8.51163,66.52992
"4",1,"cell",2,7.80678,63.9895
"4",1,"cell",3,6.91567,69.38062
"4",1,"cell",4,9.9009,61.85407
"4",1,"cell",5,10.70994,68.24702
"4",1,"cell",6,11.19112,65.99271
"4",1,"cell",7,8.72787,63.87321
"4",1,"cell",8,6.93352,60.86489
"4",1,"cell",9,6.51771,68.24159
"4",1,"voicecall",1,11.33517,65.64971
"4",1,"voicecall",2,9.02225,63.36588
"4",1,"voicecall",3,8.90592,66.9083
"4",1,"voicecall",4,8.73903,67.23221
"4",1,"voicecall",5,9.34551,61.23975
"4",1,"voicecall",6,9.78708,64.88309
"4",1,"watch",1,10.56019,61.71088
"4",1,"watch",2,9.62881,63.64772
"4",1,"watch",3,9.13405,65.55013
"4",1,"watch",4,8.64572,64.6939
"4",1,"watch",5,8.3673,68.00186
"4",1,"watch",6,8.56339,66.99458
"4",1,"watch",7,7.70535,72.81876
"4",1,"watch",8,6.03048,66.38394
"4",1,"watch",9,6.85372,67.94552
"4",2,"baseline",1,2.1585,65.09044
"4",2,"cell",1,8.49174,68.53017
"4",2,"cell",2,7.76729,67.78016
"4",2,"cell",3,6.90772,67.97716
"4",2,"cell",4,9.89792,67.50067
"4",2,"cell",5,10.76674,69.32601
"4",2,"cell",6,11.14733,68.98253
"4",2,"cell",7,8.71275,63.59254
"4",2,"cell",8,6.91462,61.68086
"4",2,"cell",9,6.50933,70.60527
"4",2,"voicecall",1,11.39123,65.49602
"4",2,"voicecall",2,9.05299,67.73808
"4",2,"voicecall",3,8.90496,65.60949
"4",2,"voicecall",4,8.97185,65.37241
"4",2,"voicecall",5,9.31592,66.53549
"4",2,"voicecall",6,9.75069,62.69022
"4",2,"watch",1,10.61558,62.00119
"4",2,"watch",2,9.64893,66.22645
"4",2,"watch",3,9.11508,68.91124
"4",2,"watch",4,8.64087,66.50132
"4",2,"watch",5,8.35605,70.63944
"4",2,"watch",6,8.59282,67.16562
"4",2,"watch",7,7.68021,70.05526
"4",2,"watch",8,6.04699,68.68265
"4",2,"watch",9,6.85367,68.74036
"4",3,"baseline",1,2.15942,68.64102
"4",3,"cell",1,8.4675,74.90725
"4",3,"cell",2,7.75683,71.9923
"4",3,"cell",3,6.94375,70.1705
"4",3,"cell",4,9.9513,71.22658
"4",3,"cell",5,10.88378,72.74452
"4",3,"cell",6,11.1372,70.38083
"4",3,"cell",7,8.77897,65.50939
"4",3,"cell",8,6.90077,64.16864
"4",3,"cell",9,6.50753,70.15646
"4",3,"voicecall",1,11.56445,71.70236
"4",3,"voicecall",2,9.12471,67.8999
"4",3,"voicecall",3,8.89331,67.36882
"4",3,"voicecall",4,9.2417,68.8893
"4",3,"voicecall",5,9.29293,65.95277
"4",3,"voicecall",6,9.72846,62.80159
"4",3,"watch",1,10.76553,62.44706
"4",3,"watch",2,9.87253,69.15969
"4",3,"watch",3,9.11196,71.13011
"4",3,"watch",4,8.66172,72.39436
"4",3,"watch",5,8.34257,70.17051
"4",3,"watch",6,8.62554,69.81727
"4",3,"watch",7,7.6598,67.6814
"4",3,"watch",8,6.0633,71.90863
"4",3,"watch",9,6.85782,67.87949
"4",4,"baseline",1,2.16406,65.37803
"4",4,"cell",1,8.4496,73.19499
"4",4,"cell",2,7.75696,69.75445
"4",4,"cell",3,6.94207,75.31732
"4",4,"cell",4,10.20619,69.82125
"4",4,"cell",5,11.06976,71.9424
"4",4,"cell",6,11.13684,76.5464
"4",4,"cell",7,8.86338,68.9655
"4",4,"cell",8,6.89786,61.792
"4",4,"cell",9,6.49695,73.50359
"4",4,"voicecall",1,11.57035,71.6327
"4",4,"voicecall",2,9.16047,67.20522
"4",4,"voicecall",3,8.89895,64.64606
"4",4,"voicecall",4,9.26149,67.13263
"4",4,"voicecall",5,9.2622,66.13738
"4",4,"voicecall",6,9.69687,66.34847
"4",4,"watch",1,10.76616,63.03572
"4",4,"watch",2,9.95238,66.99187
"4",4,"watch",3,9.0966,68.25832
"4",4,"watch",4,8.69066,69.71483
"4",4,"watch",5,8.35072,67.08719
"4",4,"watch",6,8.62773,70.54256
"4",4,"watch",7,7.63509,68.62062
"4",4,"watch",8,6.06551,68.43352
"4",4,"watch",9,6.85318,71.85201
"4",5,"baseline",1,2.17032,62.10517
"4",5,"cell",1,8.42869,70.1754
"4",5,"cell",2,6.9157,73.4081
"4",5,"cell",3,10.37979,69.85652
"4",5,"cell",4,11.33904,75.63845
"4",5,"cell",5,11.15482,76.94135
"4",5,"cell",6,8.83831,66.85464
"4",5,"cell",7,6.879,62.435
"4",5,"cell",8,6.48495,72.69544
"4",5,"voicecall",1,11.49197,68.1044
"4",5,"voicecall",2,9.19865,71.1744
"4",5,"voicecall",3,8.92349,62.89001
"4",5,"voicecall",4,9.20424,66.06616
"4",5,"voicecall",5,9.23793,69.04236
"4",5,"voicecall",6,9.66376,66.57261
"4",5,"watch",1,10.69603,65.63659
"4",5,"watch",2,9.90919,68.76818
"4",5,"watch",3,9.08579,71.00139
"4",5,"watch",4,8.72683,70.92184
"4",5,"watch",5,8.34746,71.2888
"4",5,"watch",6,8.6192,69.45472
"4",5,"watch",7,7.61125,68.86707
"4",5,"watch",8,6.05574,67.98433
"4",5,"watch",9,6.85195,67.2969
"4",6,"baseline",1,2.1704,65.45053
"4",6,"cell",1,6.98346,68.40935
"4",6,"cell",2,10.36568,71.30737
"4",6,"cell",3,11.40065,77.84927
"4",6,"cell",4,11.10318,64.79734
"4",6,"cell",5,8.77316,66.88724
"4",6,"cell",6,6.86468,74.49482
"4",6,"cell",7,6.48789,68.41782
"4",6,"voicecall",1,8.91546,68.14137
"4",6,"voicecall",2,9.15106,74.47318
"4",6,"voicecall",3,9.29353,81.17889
"4",6,"voicecall",4,9.65246,76.84068
"4",6,"watch",1,10.64279,65.90163
"4",6,"watch",2,9.84929,70.30508
"4",6,"watch",3,9.11359,71.2589
"4",6,"watch",4,8.71778,71.6022
"4",6,"watch",5,8.40652,72.2892
"4",6,"watch",6,8.59881,72.44885
"4",6,"watch",7,7.60359,64.53248
"4",6,"watch",8,6.058,73.35507
"4",6,"watch",9,6.84068,66.81426
"4",7,"baseline",1,2.17007,64.53344
"4",7,"cell",1,7.0274,74.59812
"4",7,"cell",2,10.35233,68.04446
"4",7,"cell",3,11.43943,80.2139
"4",7,"cell",4,11.05017,63.42242
"4",7,"cell",5,8.7282,67.67828
"4",7,"cell",6,6.87014,76.31982
"4",7,"cell",7,6.49711,67.1892
"4",7,"voicecall",1,8.92979,68.61886
"4",7,"voicecall",2,9.53167,80.5369
"4",7,"voicecall",3,9.72191,83.2641
"4",7,"watch",1,10.65067,64.73296
"4",7,"watch",2,9.91506,69.119
"4",7,"watch",3,9.20544,66.4452
"4",7,"watch",4,8.73131,71.03905
"4",7,"watch",5,8.49922,67.8733
"4",7,"watch",6,8.53222,78.4314
"4",7,"watch",7,7.62062,64.77576
"4",7,"watch",8,6.05957,72.66544
"4",7,"watch",9,6.83209,72.79308
"4",8,"baseline",1,2.17046,61.01911
"4",8,"cell",1,7.0355,72.93825
"4",8,"cell",2,11.9841,76.05343
"4",8,"cell",3,8.79234,66.08791
"4",8,"cell",4,6.90157,67.74449
"4",8,"cell",5,6.49257,72.83318
"4",8,"voicecall",1,9.26067,67.7201
"4",8,"voicecall",2,10.60728,63.9659
"4",8,"voicecall",3,10.11349,77.28096
"4",8,"watch",1,10.66705,68.80466
"4",8,"watch",2,9.98669,67.75831
"4",8,"watch",3,8.64177,69.58341
"4",8,"watch",4,9.24577,76.19884
"4",8,"watch",5,8.68614,74.08416
"4",8,"watch",6,7.6658,68.66214
"4",8,"watch",7,6.10186,67.42507
"4",8,"watch",8,6.83219,72.2991
"4",9,"baseline",1,2.17077,61.98911
"4",9,"cell",1,7.04491,71.34716
"4",9,"cell",2,12.28684,76.69646
"4",9,"cell",3,8.89609,68.96958
"4",9,"cell",4,6.90943,64.98831
"4",9,"cell",5,6.5105,77.41845
"4",9,"voicecall",1,10.31498,64.09411
"4",9,"watch",1,10.71874,65.0054
"4",9,"watch",2,9.82411,79.74619
"4",9,"watch",3,9.29768,70.47917
"4",9,"watch",4,7.67084,67.62044
"4",9,"watch",5,6.14992,63.97181
"4",9,"watch",6,6.90024,67.47595
"4",10,"baseline",1,2.1703,64.90243
"4",10,"cell",1,12.20002,76.10469
"4",10,"cell",2,8.90631,69.2841
"4",10,"cell",3,6.89422,62.86359
"4",10,"cell",4,6.51613,82.71794
"4",10,"voicecall",1,10.26658,59.72146
"4",10,"watch",1,9.83084,77.4194
"4",10,"watch",2,9.58909,68.29633
"4",10,"watch",3,7.66838,68.88508
"4",10,"watch",4,6.20164,65.46399
"4",10,"watch",5,6.94733,65.09621
"4",11,"baseline",1,2.19037,62.51973
"4",11,"cell",1,12.011,73.48104
"4",11,"cell",2,8.88121,70.53378
"4",11,"cell",3,6.88834,62.08155
"4",11,"cell",4,6.53942,79.29471
"4",11,"watch",1,9.6966,74.32819
"4",11,"watch",2,9.73661,72.59624
"4",11,"watch",3,7.62891,70.11421
"4",11,"watch",4,6.28632,74.17516
"4",11,"watch",5,6.97345,69.36043
"4",12,"baseline",1,2.22975,62.50955
"4",12,"cell",1,11.90823,76.13811
"4",12,"cell",2,8.89811,71.61675
"4",12,"cell",3,6.87647,64.78582
"4",12,"cell",4,6.60429,78.83167
"4",12,"watch",1,9.64346,74.01544
"4",12,"watch",2,9.77478,75.44199
"4",12,"watch",3,7.59687,67.64147
"4",12,"watch",4,6.33604,78.33335
"4",12,"watch",5,6.98625,74.09462
"4",13,"baseline",1,2.22715,65.72047
"4",13,"cell",1,11.80818,84.12339
"4",13,"cell",2,8.99561,69.62948
"4",13,"cell",3,6.85778,66.67033
"4",13,"cell",4,6.74876,67.92433
"4",13,"watch",1,9.55203,74.12454
"4",13,"watch",2,9.79449,75.3769
"4",13,"watch",3,7.55833,68.18759
"4",13,"watch",4,6.35052,81.19377
"4",13,"watch",5,6.99684,74.99569
"4",14,"baseline",1,2.21967,65.41904
"4",14,"cell",1,11.91664,80
"4",14,"cell",2,9.1293,69.53148
"4",14,"cell",3,6.84372,65.22239
"4",14,"cell",4,6.78421,62.35018
"4",14,"watch",1,9.80719,71.20925
"4",14,"watch",2,7.60579,70.83536
"4",14,"watch",3,6.32449,73.0082
"4",14,"watch",4,7.04716,74.79569
"4",15,"baseline",1,2.21916,63.43277
"4",15,"cell",1,9.13753,67.6008
"4",15,"cell",2,6.83325,64.32631
"4",15,"cell",3,6.80071,70.83724
"4",15,"watch",1,9.78569,72.96439
"4",15,"watch",2,7.63559,66.42155
"4",15,"watch",3,6.34217,70.24876
"4",15,"watch",4,7.07293,70.96711
"4",16,"baseline",1,2.21214,65.51612
"4",16,"cell",1,9.14832,65.14063
"4",16,"cell",2,6.82195,66.3706
"4",16,"cell",3,6.83093,67.46554
"4",16,"watch",1,9.76071,84.54129
"4",16,"watch",2,7.62646,64.34714
"4",16,"watch",3,6.38444,69.76214
"4",17,"baseline",1,2.20742,64.85413
"4",17,"cell",1,9.1358,66.13834
"4",17,"cell",2,6.80287,66.35122
"4",17,"cell",3,6.83009,64.91205
"4",17,"watch",1,9.76877,85.65642
"4",17,"watch",2,7.60288,67.67261
"4",17,"watch",3,6.36738,67.80215
"4",18,"baseline",1,2.21583,62.22578
"4",18,"cell",1,9.11344,66.08584
"4",18,"cell",2,6.80066,64.19394
"4",18,"cell",3,6.79403,65.83625
"4",18,"watch",1,9.88198,74.70349
"4",18,"watch",2,7.59717,70.6714
"4",18,"watch",3,6.36289,69.69569
"4",19,"baseline",1,2.22384,63.58814
"4",19,"cell",1,9.09801,64.35293
"4",19,"cell",2,6.78704,64.83094
"4",19,"cell",3,6.78212,66.44232
"4",19,"watch",1,7.63141,70.62586
"4",19,"watch",2,6.36486,76.75308
"4",20,"baseline",1,2.21904,66.91807
"4",20,"cell",1,9.09082,64.97488
"4",20,"cell",2,6.7759,66.53963
"4",20,"cell",3,6.75238,64.98876
"4",20,"watch",1,7.61666,70.16989
"4",20,"watch",2,6.35508,79.77879
"4",21,"baseline",1,2.21361,63.37542
"4",21,"cell",1,9.05639,65.60264
"4",21,"cell",2,6.75798,69.86962
"4",21,"cell",3,6.7452,66.49397
"4",21,"watch",1,7.59822,71.13083
"4",21,"watch",2,6.34119,76.41882
"4",22,"baseline",1,2.20726,62.21797
"4",22,"cell",1,9.02867,62.83839
"4",22,"cell",2,6.74174,69.48173
"4",22,"cell",3,6.75188,66.45199
"4",22,"watch",1,7.56485,75.1607
"4",22,"watch",2,6.32258,66.17769
"4",23,"baseline",1,2.20672,64.92219
"4",23,"cell",1,6.72828,70.83062
"4",23,"cell",2,6.72997,64.64254
"4",23,"watch",1,7.52053,71.93645
"4",23,"watch",2,6.30842,67.62427
"4",24,"baseline",1,2.19717,62.53155
"4",24,"cell",1,6.71712,71.26654
"4",24,"cell",2,6.70774,66.79826
"4",24,"watch",1,7.52544,67.4916
"4",24,"watch",2,6.2988,65.08709
"4",25,"baseline",1,2.19449,62.96663
"4",25,"cell",1,6.7237,67.33219
"4",25,"cell",2,6.70549,70.47844
"4",25,"watch",1,7.51632,64.83262
"4",25,"watch",2,6.2978,61.25019
"4",26,"baseline",1,2.19462,66.161
"4",26,"cell",1,6.72115,63.1752
"4",26,"cell",2,6.72528,68.07126
"4",26,"watch",1,7.49494,63.64074
"4",26,"watch",2,6.28837,59.93345
"4",27,"baseline",1,2.19491,65.21841
"4",27,"cell",1,6.71475,60.83224
"4",27,"cell",2,6.72701,66.47334
"4",27,"watch",1,6.27758,61.80009
"4",28,"baseline",1,2.19506,64.04484
"4",28,"cell",1,6.70034,61.98948
"4",28,"cell",2,6.73181,65.54269
"4",28,"watch",1,6.27751,60.91043
"4",29,"baseline",1,2.19492,65.53646
"4",29,"cell",1,6.68631,60.19097
"4",29,"cell",2,6.70221,67.39561
"4",29,"watch",1,6.27238,60.81466
"4",30,"baseline",1,2.19472,63.52594
"4",30,"cell",1,6.66994,60.31949
"4",30,"cell",2,6.68906,66.59277
"4",31,"baseline",1,2.19695,62.72768
"4",31,"cell",1,6.66151,63.04061
"4",31,"cell",2,6.67454,64.83899
"4",32,"baseline",1,2.20772,65.98146
"4",32,"cell",1,6.64923,61.1471
"4",32,"cell",2,6.66632,64.87575
"4",33,"baseline",1,2.2012,63.93418
"4",33,"cell",1,6.62407,60.40224
"4",33,"cell",2,6.65798,NA
"4",34,"baseline",1,2.19449,61.5961
"4",34,"cell",1,6.61033,61.7667
"4",34,"cell",2,6.65656,NA
"4",35,"baseline",1,2.19442,66.56386
"4",35,"cell",1,6.67066,NA
"4",36,"baseline",1,2.19498,65.07279
"4",36,"cell",1,6.69767,NA
"4",37,"baseline",1,2.19428,64.45017
"4",37,"cell",1,6.73327,NA
"4",38,"baseline",1,2.192,66.82107
"4",38,"cell",1,6.85762,NA
"4",39,"baseline",1,2.1833,64.25443
"4",39,"cell",1,6.88732,NA
"4",40,"baseline",1,2.18299,64.13371
"4",40,"cell",1,6.87561,NA
"4",41,"baseline",1,2.18326,65.57077
"4",42,"baseline",1,2.18298,63.63799
"4",43,"baseline",1,2.18262,63.49053
"4",44,"baseline",1,2.18069,67.67503
"4",45,"baseline",1,2.17017,65.82655
"4",46,"baseline",1,2.17012,63.22944
"4",47,"baseline",1,2.17028,66.91593
"4",48,"baseline",1,2.16975,65.27101
"4",49,"baseline",1,2.16875,63.30663
"4",50,"baseline",1,2.1591,65.34547
"4",51,"baseline",1,2.15847,65.12864
"4",52,"baseline",1,2.15875,63.36699
"4",53,"baseline",1,2.15837,65.22013
"4",54,"baseline",1,2.15836,65.6032
"4",55,"baseline",1,2.15839,64.08153
"4",56,"baseline",1,2.15818,65.98818
"4",57,"baseline",1,2.15697,64.4898
"4",58,"baseline",1,2.14823,62.50756
"4",59,"baseline",1,2.14593,66.53551
"4",60,"baseline",1,2.14596,64.34441
"4",61,"baseline",1,2.14614,65.67179
"4",62,"baseline",1,2.14662,69.38969
"4",63,"baseline",1,2.14751,68.40468
"4",64,"baseline",1,2.14627,69.73248
"4",65,"baseline",1,2.14598,67.23527
"4",66,"baseline",1,2.14596,64.98054
"4",67,"baseline",1,2.14596,67.40339
"4",68,"baseline",1,2.14646,64.1739
"4",69,"baseline",1,2.1459,66.73917
"4",70,"baseline",1,2.14625,66.62514
"4",71,"baseline",1,2.14589,64.60043
"4",72,"baseline",1,2.14571,68.99146
"4",73,"baseline",1,2.1453,68.7114
"4",74,"baseline",1,2.1458,65.42114
"4",75,"baseline",1,2.1462,66.0953
"4",76,"baseline",1,2.13598,64.50114
"4",77,"baseline",1,2.13386,62.91117
"4",78,"baseline",1,2.13429,64.69761
"4",79,"baseline",1,2.13391,63.87929
"4",80,"baseline",1,2.13388,61.30131
"4",81,"baseline",1,2.12816,63.16799
"4",82,"baseline",1,2.12127,63.14113
"4",83,"baseline",1,2.12182,62.38211
"4",84,"baseline",1,2.1212,65.46248
"4",85,"baseline",1,2.12175,66.05682
"4",86,"baseline",1,2.12157,63.75542
"4",87,"baseline",1,2.11392,64.8348
"4",88,"baseline",1,2.10931,64.70338
"4",89,"baseline",1,2.10971,62.69019
"5",0,"baseline",1,7.21454,88.21861
"5",0,"cell",1,7.66921,87.15194
"5",0,"cell",2,7.87901,86.02566
"5",0,"cell",3,7.37776,84.13069
"5",0,"cell",4,7.66828,81.6327
"5",0,"cell",5,7.56864,85.83318
"5",0,"cell",6,7.75382,83.4492
"5",0,"cell",7,6.94552,94.12175
"5",0,"cell",8,6.73278,76.98294
"5",0,"voicecall",1,8.87262,82.45153
"5",0,"voicecall",2,9.31087,95.23377
"5",0,"voicecall",3,8.66561,89.4188
"5",0,"voicecall",4,8.20775,84.04764
"5",0,"voicecall",5,7.64054,85.9599
"5",0,"voicecall",6,9.20271,90.16251
"5",0,"watch",1,8.64286,NA
"5",0,"watch",2,8.77138,91.4634
"5",0,"watch",3,8.74555,90.09274
"5",0,"watch",4,8.2563,90.26078
"5",0,"watch",5,8.55126,86.9565
"5",0,"watch",6,8.63684,89.62377
"5",0,"watch",7,7.10246,75.34948
"5",0,"watch",8,7.22674,71.85258
"5",0,"watch",9,8.27979,77.68798
"5",1,"baseline",1,7.09279,87.17599
"5",1,"cell",1,7.82906,86.32301
"5",1,"cell",2,7.75304,86.56441
"5",1,"cell",3,7.38525,84.70038
"5",1,"cell",4,7.73151,82.95479
"5",1,"cell",5,7.57578,86.40431
"5",1,"cell",6,7.72776,86.50505
"5",1,"cell",7,7.02399,92.71661
"5",1,"cell",8,6.71812,76.66347
"5",1,"voicecall",1,8.79646,83.813
"5",1,"voicecall",2,9.21658,95.11241
"5",1,"voicecall",3,8.84969,88.46618
"5",1,"voicecall",4,8.15516,83.85298
"5",1,"voicecall",5,7.64233,86.88464
"5",1,"voicecall",6,9.52509,89.01032
"5",1,"watch",1,8.73698,NA
"5",1,"watch",2,8.68727,92.24733
"5",1,"watch",3,8.79202,90.17303
"5",1,"watch",4,8.23938,89.27288
"5",1,"watch",5,8.50641,87.28986
"5",1,"watch",6,8.58808,90.10353
"5",1,"watch",7,7.08404,78.82491
"5",1,"watch",8,7.23588,72.6933
"5",1,"watch",9,8.48769,75.00059
"5",2,"baseline",1,6.82924,84.96943
"5",2,"cell",1,7.99084,84.22922
"5",2,"cell",2,7.82806,87.28003
"5",2,"cell",3,7.39557,84.67772
"5",2,"cell",4,7.74578,86.16256
"5",2,"cell",5,7.744,84.04675
"5",2,"cell",6,7.73197,86.2677
"5",2,"cell",7,7.69404,98.7937
"5",2,"cell",8,6.71321,80.40437
"5",2,"voicecall",1,8.72703,87.25235
"5",2,"voicecall",2,8.98519,93.3128
"5",2,"voicecall",3,8.90706,86.44493
