participant_id,labLocale,taskOrder,timing,trial_type,age_group,maxWrong,maxCorrect,prodSpeech_category,producer
Nebraska.56,Nebraska,point-and-name,point-and-name,point and name,6yo,5,5,Usually,Yes
Nebraska.56,Nebraska,second,delayed,experimental,6yo,5,4,Usually,Yes
Nebraska.57,Nebraska,first,immediate,experimental,6yo,5,4,Usually,Yes
Nebraska.57,Nebraska,point-and-name,point-and-name,point and name,6yo,5,5,Usually,Yes
Nebraska.57,Nebraska,second,delayed,experimental,6yo,4,5,Usually,Yes
Nebraska.58,Nebraska,first,immediate,experimental,5yo,5,4,Usually,Yes
Nebraska.58,Nebraska,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Nebraska.58,Nebraska,second,delayed,experimental,5yo,5,4,Usually,Yes
Nebraska.59,Nebraska,first,immediate,experimental,5yo,5,3,Usually,Yes
Nebraska.59,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Nebraska.59,Nebraska,second,delayed,experimental,5yo,5,2,Usually,Yes
Nebraska.6,Nebraska,first,delayed,experimental,10yo,5,5,Usually,Yes
Nebraska.6,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Nebraska.6,Nebraska,second,immediate,experimental,10yo,5,4,Usually,Yes
Nebraska.60,Nebraska,first,delayed,experimental,7yo,5,2,Sometimes,Yes
Nebraska.60,Nebraska,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Nebraska.60,Nebraska,second,immediate,experimental,7yo,5,4,Sometimes,Yes
Nebraska.61,Nebraska,first,immediate,experimental,6yo,5,5,Usually,Yes
Nebraska.61,Nebraska,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Nebraska.61,Nebraska,second,delayed,experimental,6yo,5,3,Usually,Yes
Nebraska.62,Nebraska,first,delayed,experimental,5yo,5,3,Sometimes,Yes
Nebraska.62,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Nebraska.62,Nebraska,second,immediate,experimental,5yo,5,1,Sometimes,Yes
Nebraska.63,Nebraska,first,immediate,experimental,6yo,5,5,Sometimes,Yes
Nebraska.63,Nebraska,point-and-name,point-and-name,point and name,6yo,5,4,Sometimes,Yes
Nebraska.63,Nebraska,second,delayed,experimental,6yo,5,3,Sometimes,Yes
Nebraska.64,Nebraska,first,delayed,experimental,5yo,5,2,Never,No
Nebraska.64,Nebraska,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Nebraska.64,Nebraska,second,immediate,experimental,5yo,5,3,Never,No
Nebraska.65,Nebraska,first,immediate,experimental,10yo,5,4,Usually,Yes
Nebraska.65,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Nebraska.65,Nebraska,second,delayed,experimental,10yo,5,5,Usually,Yes
Nebraska.66,Nebraska,first,immediate,experimental,6yo,5,3,Never,No
Nebraska.66,Nebraska,point-and-name,point-and-name,point and name,6yo,5,3,Never,No
Nebraska.66,Nebraska,second,delayed,experimental,6yo,5,4,Never,No
Nebraska.67,Nebraska,first,delayed,experimental,6yo,5,3,Sometimes,Yes
Nebraska.67,Nebraska,point-and-name,point-and-name,point and name,6yo,5,4,Sometimes,Yes
Nebraska.67,Nebraska,second,immediate,experimental,6yo,5,5,Sometimes,Yes
Nebraska.68,Nebraska,first,immediate,experimental,6yo,5,3,Usually,Yes
Nebraska.68,Nebraska,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Nebraska.68,Nebraska,second,delayed,experimental,6yo,5,1,Usually,Yes
Nebraska.69,Nebraska,first,delayed,experimental,10yo,5,4,Never,No
Nebraska.69,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Never,No
Nebraska.69,Nebraska,second,immediate,experimental,10yo,5,4,Never,No
Nebraska.7,Nebraska,first,immediate,experimental,5yo,5,1,Usually,Yes
Nebraska.7,Nebraska,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Nebraska.7,Nebraska,second,delayed,experimental,5yo,5,3,Usually,Yes
Nebraska.70,Nebraska,first,delayed,experimental,10yo,5,4,Sometimes,Yes
Nebraska.70,Nebraska,point-and-name,point-and-name,point and name,10yo,5,3,Sometimes,Yes
Nebraska.70,Nebraska,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Nebraska.71,Nebraska,first,immediate,experimental,6yo,5,1,Sometimes,Yes
Nebraska.71,Nebraska,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Nebraska.71,Nebraska,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Nebraska.72,Nebraska,first,delayed,experimental,5yo,5,2,Never,No
Nebraska.72,Nebraska,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Nebraska.72,Nebraska,second,immediate,experimental,5yo,5,1,Never,No
Nebraska.73,Nebraska,first,delayed,experimental,10yo,5,4,Sometimes,Yes
Nebraska.73,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
Nebraska.73,Nebraska,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Nebraska.74,Nebraska,first,delayed,experimental,5yo,5,2,Sometimes,Yes
Nebraska.74,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Nebraska.74,Nebraska,second,immediate,experimental,5yo,5,2,Sometimes,Yes
Nebraska.75,Nebraska,first,delayed,experimental,10yo,5,3,Sometimes,Yes
Nebraska.75,Nebraska,point-and-name,point-and-name,point and name,10yo,5,3,Sometimes,Yes
Nebraska.75,Nebraska,second,immediate,experimental,10yo,5,5,Sometimes,Yes
Nebraska.76,Nebraska,first,delayed,experimental,5yo,5,1,Never,No
Nebraska.76,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Never,No
Nebraska.76,Nebraska,second,immediate,experimental,5yo,5,1,Never,No
Nebraska.78,Nebraska,first,immediate,experimental,10yo,5,4,Usually,Yes
Nebraska.78,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Nebraska.78,Nebraska,second,delayed,experimental,10yo,5,5,Usually,Yes
Nebraska.79,Nebraska,first,immediate,experimental,5yo,5,2,Never,No
Nebraska.79,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Never,No
Nebraska.79,Nebraska,second,delayed,experimental,5yo,5,1,Never,No
Nebraska.8,Nebraska,first,delayed,experimental,6yo,5,4,Usually,Yes
Nebraska.8,Nebraska,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Nebraska.8,Nebraska,second,immediate,experimental,6yo,5,3,Usually,Yes
Nebraska.80,Nebraska,first,delayed,experimental,10yo,5,4,Never,No
Nebraska.80,Nebraska,point-and-name,point-and-name,point and name,10yo,5,3,Never,No
Nebraska.80,Nebraska,second,immediate,experimental,10yo,5,3,Never,No
Nebraska.81,Nebraska,first,delayed,experimental,10yo,5,2,Never,No
Nebraska.81,Nebraska,point-and-name,point-and-name,point and name,10yo,5,3,Never,No
Nebraska.81,Nebraska,second,immediate,experimental,10yo,5,2,Never,No
Nebraska.82,Nebraska,first,delayed,experimental,10yo,5,3,Usually,Yes
Nebraska.82,Nebraska,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Nebraska.82,Nebraska,second,immediate,experimental,10yo,5,3,Usually,Yes
Nebraska.83,Nebraska,first,immediate,experimental,5yo,5,2,Usually,Yes
Nebraska.83,Nebraska,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Nebraska.83,Nebraska,second,delayed,experimental,5yo,5,3,Usually,Yes
Nebraska.84,Nebraska,first,delayed,experimental,5yo,5,1,Sometimes,Yes
Nebraska.84,Nebraska,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Nebraska.84,Nebraska,second,immediate,experimental,5yo,5,1,Sometimes,Yes
Nebraska.9,Nebraska,first,immediate,experimental,7yo,5,5,Sometimes,Yes
Nebraska.9,Nebraska,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Nebraska.9,Nebraska,second,delayed,experimental,7yo,5,2,Sometimes,Yes
NewZealand.1,New Zealand,first,immediate,experimental,10yo,4,5,Usually,Yes
NewZealand.1,New Zealand,point-and-name,point-and-name,point and name,10yo,5,3,Usually,Yes
NewZealand.1,New Zealand,second,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.10,New Zealand,first,immediate,experimental,10yo,5,3,Usually,Yes
NewZealand.10,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.10,New Zealand,second,delayed,experimental,10yo,5,3,Usually,Yes
NewZealand.11,New Zealand,first,immediate,experimental,7yo,5,4,Sometimes,Yes
NewZealand.11,New Zealand,point-and-name,point-and-name,point and name,7yo,5,4,Sometimes,Yes
NewZealand.11,New Zealand,second,delayed,experimental,7yo,5,4,Sometimes,Yes
NewZealand.12,New Zealand,first,immediate,experimental,7yo,5,4,Usually,Yes
NewZealand.12,New Zealand,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
NewZealand.12,New Zealand,second,delayed,experimental,7yo,5,4,Usually,Yes
NewZealand.13,New Zealand,first,delayed,experimental,5yo,5,1,Never,No
NewZealand.13,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Never,No
NewZealand.13,New Zealand,second,immediate,experimental,5yo,5,1,Never,No
NewZealand.14,New Zealand,first,delayed,experimental,5yo,5,2,Usually,Yes
NewZealand.14,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
NewZealand.14,New Zealand,second,immediate,experimental,5yo,5,3,Usually,Yes
NewZealand.15,New Zealand,first,immediate,experimental,5yo,5,3,Sometimes,Yes
NewZealand.15,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
NewZealand.15,New Zealand,second,delayed,experimental,5yo,5,1,Sometimes,Yes
NewZealand.16,New Zealand,first,delayed,experimental,5yo,5,3,Usually,Yes
NewZealand.16,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
NewZealand.16,New Zealand,second,immediate,experimental,5yo,5,3,Usually,Yes
NewZealand.17,New Zealand,first,immediate,experimental,5yo,5,2,Sometimes,Yes
NewZealand.17,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
NewZealand.17,New Zealand,second,delayed,experimental,5yo,5,3,Sometimes,Yes
NewZealand.18,New Zealand,first,delayed,experimental,6yo,5,5,Usually,Yes
NewZealand.18,New Zealand,point-and-name,point-and-name,point and name,6yo,5,5,Usually,Yes
NewZealand.18,New Zealand,second,immediate,experimental,6yo,5,4,Usually,Yes
NewZealand.19,New Zealand,first,delayed,experimental,6yo,5,2,Sometimes,Yes
NewZealand.19,New Zealand,point-and-name,point-and-name,point and name,6yo,4,5,Sometimes,Yes
NewZealand.19,New Zealand,second,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.2,New Zealand,first,delayed,experimental,10yo,5,1,Sometimes,Yes
NewZealand.2,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
NewZealand.2,New Zealand,second,immediate,experimental,10yo,5,4,Sometimes,Yes
NewZealand.20,New Zealand,first,delayed,experimental,6yo,5,2,Sometimes,Yes
NewZealand.20,New Zealand,point-and-name,point-and-name,point and name,6yo,5,2,Sometimes,Yes
NewZealand.20,New Zealand,second,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.21,New Zealand,first,delayed,experimental,6yo,5,4,Usually,Yes
NewZealand.21,New Zealand,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
NewZealand.21,New Zealand,second,immediate,experimental,6yo,5,3,Usually,Yes
NewZealand.22,New Zealand,first,delayed,experimental,6yo,5,2,Usually,Yes
NewZealand.22,New Zealand,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
NewZealand.22,New Zealand,second,immediate,experimental,6yo,5,4,Usually,Yes
NewZealand.23,New Zealand,first,delayed,experimental,7yo,5,4,Usually,Yes
NewZealand.23,New Zealand,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
NewZealand.23,New Zealand,second,immediate,experimental,7yo,5,5,Usually,Yes
NewZealand.24,New Zealand,first,delayed,experimental,7yo,5,4,Never,No
NewZealand.24,New Zealand,point-and-name,point-and-name,point and name,7yo,5,5,Never,No
NewZealand.24,New Zealand,second,immediate,experimental,7yo,5,3,Never,No
NewZealand.25,New Zealand,first,delayed,experimental,10yo,5,4,Sometimes,Yes
NewZealand.25,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
NewZealand.25,New Zealand,second,immediate,experimental,10yo,5,3,Sometimes,Yes
NewZealand.26,New Zealand,first,immediate,experimental,10yo,5,4,Usually,Yes
NewZealand.26,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.26,New Zealand,second,delayed,experimental,10yo,5,3,Usually,Yes
NewZealand.27,New Zealand,first,immediate,experimental,10yo,5,4,Usually,Yes
NewZealand.27,New Zealand,point-and-name,point-and-name,point and name,10yo,5,3,Usually,Yes
NewZealand.27,New Zealand,second,delayed,experimental,10yo,5,3,Usually,Yes
NewZealand.28,New Zealand,first,immediate,experimental,10yo,5,4,Usually,Yes
NewZealand.28,New Zealand,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
NewZealand.28,New Zealand,second,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.29,New Zealand,first,immediate,experimental,10yo,5,5,Usually,Yes
NewZealand.29,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.29,New Zealand,second,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.3,New Zealand,first,delayed,experimental,10yo,5,4,Usually,Yes
NewZealand.3,New Zealand,point-and-name,point-and-name,point and name,10yo,4,5,Usually,Yes
NewZealand.3,New Zealand,second,immediate,experimental,10yo,5,3,Usually,Yes
NewZealand.30,New Zealand,first,immediate,experimental,10yo,5,5,Usually,Yes
NewZealand.30,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.30,New Zealand,second,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.31,New Zealand,first,immediate,experimental,10yo,5,5,Usually,Yes
NewZealand.31,New Zealand,point-and-name,point-and-name,point and name,10yo,NA,5,Usually,Yes
NewZealand.31,New Zealand,second,delayed,experimental,10yo,NA,5,Usually,Yes
NewZealand.32,New Zealand,first,immediate,experimental,10yo,5,5,Usually,Yes
NewZealand.32,New Zealand,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
NewZealand.32,New Zealand,second,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.33,New Zealand,first,delayed,experimental,10yo,5,5,Usually,Yes
NewZealand.33,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.33,New Zealand,second,immediate,experimental,10yo,5,5,Usually,Yes
NewZealand.34,New Zealand,first,immediate,experimental,7yo,5,3,Usually,Yes
NewZealand.34,New Zealand,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
NewZealand.34,New Zealand,second,delayed,experimental,7yo,5,3,Usually,Yes
NewZealand.35,New Zealand,first,delayed,experimental,5yo,5,1,Usually,Yes
NewZealand.35,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
NewZealand.35,New Zealand,second,immediate,experimental,5yo,5,1,Usually,Yes
NewZealand.36,New Zealand,first,delayed,experimental,5yo,5,1,Sometimes,Yes
NewZealand.36,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
NewZealand.36,New Zealand,second,immediate,experimental,5yo,5,1,Sometimes,Yes
NewZealand.37,New Zealand,first,immediate,experimental,5yo,5,3,Sometimes,Yes
NewZealand.37,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
NewZealand.37,New Zealand,second,delayed,experimental,5yo,5,3,Sometimes,Yes
NewZealand.38,New Zealand,first,delayed,experimental,5yo,5,1,Never,No
NewZealand.38,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
NewZealand.38,New Zealand,second,immediate,experimental,5yo,5,1,Never,No
NewZealand.39,New Zealand,first,immediate,experimental,5yo,5,1,Sometimes,Yes
NewZealand.39,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
NewZealand.39,New Zealand,second,delayed,experimental,5yo,5,1,Sometimes,Yes
NewZealand.4,New Zealand,first,immediate,experimental,6yo,5,3,Usually,Yes
NewZealand.4,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
NewZealand.4,New Zealand,second,delayed,experimental,6yo,5,3,Usually,Yes
NewZealand.40,New Zealand,first,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.40,New Zealand,point-and-name,point-and-name,point and name,6yo,5,2,Sometimes,Yes
NewZealand.40,New Zealand,second,delayed,experimental,6yo,5,2,Sometimes,Yes
NewZealand.41,New Zealand,first,delayed,experimental,6yo,5,4,Sometimes,Yes
NewZealand.41,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
NewZealand.41,New Zealand,second,immediate,experimental,6yo,5,1,Sometimes,Yes
NewZealand.42,New Zealand,first,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.42,New Zealand,point-and-name,point-and-name,point and name,6yo,5,2,Sometimes,Yes
NewZealand.42,New Zealand,second,delayed,experimental,6yo,5,2,Sometimes,Yes
NewZealand.43,New Zealand,first,immediate,experimental,5yo,5,2,Sometimes,Yes
NewZealand.43,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
NewZealand.43,New Zealand,second,delayed,experimental,5yo,5,3,Sometimes,Yes
NewZealand.44,New Zealand,first,immediate,experimental,5yo,5,1,Sometimes,Yes
NewZealand.44,New Zealand,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
NewZealand.44,New Zealand,second,delayed,experimental,5yo,5,1,Sometimes,Yes
NewZealand.45,New Zealand,first,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.45,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
NewZealand.45,New Zealand,second,delayed,experimental,6yo,5,1,Sometimes,Yes
NewZealand.46,New Zealand,first,delayed,experimental,5yo,5,2,Usually,Yes
NewZealand.46,New Zealand,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
NewZealand.46,New Zealand,second,immediate,experimental,5yo,5,2,Usually,Yes
NewZealand.47,New Zealand,first,delayed,experimental,6yo,5,1,Usually,Yes
NewZealand.47,New Zealand,point-and-name,point-and-name,point and name,6yo,5,1,Usually,Yes
NewZealand.47,New Zealand,second,immediate,experimental,6yo,5,2,Usually,Yes
NewZealand.48,New Zealand,first,delayed,experimental,6yo,5,3,Sometimes,Yes
NewZealand.48,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
NewZealand.48,New Zealand,second,immediate,experimental,6yo,5,4,Sometimes,Yes
NewZealand.49,New Zealand,first,delayed,experimental,6yo,5,2,Sometimes,Yes
NewZealand.49,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
NewZealand.49,New Zealand,second,immediate,experimental,6yo,5,2,Sometimes,Yes
NewZealand.5,New Zealand,first,immediate,experimental,10yo,5,5,Sometimes,Yes
NewZealand.5,New Zealand,point-and-name,point-and-name,point and name,10yo,5,5,Sometimes,Yes
NewZealand.5,New Zealand,second,delayed,experimental,10yo,5,4,Sometimes,Yes
NewZealand.50,New Zealand,first,immediate,experimental,6yo,5,2,Never,No
NewZealand.50,New Zealand,point-and-name,point-and-name,point and name,6yo,5,2,Never,No
NewZealand.50,New Zealand,second,delayed,experimental,6yo,5,1,Never,No
NewZealand.51,New Zealand,first,immediate,experimental,6yo,5,2,Never,No
NewZealand.51,New Zealand,point-and-name,point-and-name,point and name,6yo,5,3,Never,No
NewZealand.51,New Zealand,second,delayed,experimental,6yo,5,1,Never,No
NewZealand.52,New Zealand,first,delayed,experimental,10yo,5,4,Usually,Yes
NewZealand.52,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.52,New Zealand,second,immediate,experimental,10yo,5,4,Usually,Yes
NewZealand.53,New Zealand,first,immediate,experimental,10yo,5,4,Usually,Yes
NewZealand.53,New Zealand,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
NewZealand.53,New Zealand,second,delayed,experimental,10yo,5,4,Usually,Yes
NewZealand.54,New Zealand,first,immediate,experimental,10yo,5,3,Usually,Yes
NewZealand.54,New Zealand,point-and-name,point-and-name,point and name,10yo,5,3,Usually,Yes
NewZealand.54,New Zealand,second,delayed,experimental,10yo,5,4,Usually,Yes
NewZealand.55,New Zealand,first,delayed,experimental,10yo,NA,5,Usually,Yes
