electrode,Value,epoch,stimuli,participant
Cz,-1.221177795,2,EH,p3_exp2
Cz,-75.1108425,3,EH,p3_exp2
Cz,-33.34456318,4,EH,p3_exp2
Cz,-6.888060297,5,EH,p3_exp2
Cz,-53.80920369,6,EH,p3_exp2
Cz,-49.27275653,7,EH,p3_exp2
Cz,-17.40200653,8,EH,p3_exp2
Cz,-38.73650015,9,EH,p3_exp2
Cz,-48.429841,10,EH,p3_exp2
Cz,-19.71985346,11,EH,p3_exp2
Cz,-42.78403547,15,EH,p3_exp2
Cz,-51.68968201,18,EH,p3_exp2
Cz,-19.30529547,20,EH,p3_exp2
Cz,-49.16658816,21,EH,p3_exp2
Cz,-20.2117456,22,EH,p3_exp2
Cz,-40.25549401,23,EH,p3_exp2
Cz,-10.82288112,24,EH,p3_exp2
Cz,-55.60079908,25,EH,p3_exp2
Cz,-35.63950903,26,EH,p3_exp2
Cz,-28.32322101,27,EH,p3_exp2
Cz,-28.36006809,28,EH,p3_exp2
Cz,-37.03340773,29,EH,p3_exp2
Cz,-11.21823351,30,EH,p3_exp2
Cz,-23.63914834,31,EH,p3_exp2
Cz,-27.55098664,32,EH,p3_exp2
Cz,-62.96124219,33,EH,p3_exp2
Cz,-30.63600523,34,EH,p3_exp2
Cz,-48.13429177,35,EH,p3_exp2
Cz,-17.6313147,36,EH,p3_exp2
Cz,-15.22570569,37,EH,p3_exp2
Cz,-3.608448468,38,EH,p3_exp2
C4,-11.26128908,0,EH,p3_exp2
C4,-48.89227512,1,EH,p3_exp2
C4,-60.55061751,3,EH,p3_exp2
C4,-11.72995831,4,EH,p3_exp2
C4,-4.417553202,6,EH,p3_exp2
C4,-9.539391354,7,EH,p3_exp2
C4,-19.60221947,8,EH,p3_exp2
C4,-17.8682562,9,EH,p3_exp2
C4,-67.42232185,10,EH,p3_exp2
C4,-19.30814565,11,EH,p3_exp2
C4,-2.123097403,13,EH,p3_exp2
C4,-30.49107217,15,EH,p3_exp2
C4,-11.98963653,16,EH,p3_exp2
C4,-46.9224754,18,EH,p3_exp2
C4,-8.226113127,20,EH,p3_exp2
C4,-9.248617594,21,EH,p3_exp2
C4,-9.623368158,22,EH,p3_exp2
C4,-6.98747522,23,EH,p3_exp2
C4,-16.77948997,24,EH,p3_exp2
C4,-41.99711479,25,EH,p3_exp2
C4,-15.76118208,26,EH,p3_exp2
C4,-28.26729182,28,EH,p3_exp2
C4,-41.41151477,29,EH,p3_exp2
C4,-19.65206434,30,EH,p3_exp2
C4,-13.43726611,32,EH,p3_exp2
C4,-34.36735126,33,EH,p3_exp2
C4,-17.62440351,34,EH,p3_exp2
C4,-37.94392135,35,EH,p3_exp2
C4,-25.19485102,36,EH,p3_exp2
C4,-9.030029395,37,EH,p3_exp2
C4,-3.851530977,38,EH,p3_exp2
Pz,-15.5491247,1,EH,p3_exp2
Pz,-42.79640082,3,EH,p3_exp2
Pz,-30.90354649,4,EH,p3_exp2
Pz,-12.97180615,5,EH,p3_exp2
Pz,-32.04848538,6,EH,p3_exp2
Pz,-41.13034074,7,EH,p3_exp2
Pz,-6.52463875,8,EH,p3_exp2
Pz,-27.0933519,9,EH,p3_exp2
Pz,-31.93354662,10,EH,p3_exp2
Pz,-8.885488262,11,EH,p3_exp2
Pz,-11.40691922,12,EH,p3_exp2
Pz,-17.89838632,13,EH,p3_exp2
Pz,-16.63294914,14,EH,p3_exp2
Pz,-27.38917862,15,EH,p3_exp2
Pz,-22.58897146,16,EH,p3_exp2
Pz,-27.34332343,18,EH,p3_exp2
Pz,-18.66638567,19,EH,p3_exp2
Pz,-10.87519928,20,EH,p3_exp2
Pz,-0.23235643,21,EH,p3_exp2
Pz,-7.859581371,22,EH,p3_exp2
Pz,-3.181974332,23,EH,p3_exp2
Pz,-23.21501852,24,EH,p3_exp2
Pz,-12.69744475,25,EH,p3_exp2
Pz,-16.94438521,26,EH,p3_exp2
Pz,-11.86537599,27,EH,p3_exp2
Pz,-28.04206534,28,EH,p3_exp2
Pz,-33.9386858,29,EH,p3_exp2
Pz,-8.43311274,30,EH,p3_exp2
Pz,-0.482286281,31,EH,p3_exp2
Pz,-10.80780806,32,EH,p3_exp2
Pz,-21.14707032,33,EH,p3_exp2
Pz,-10.97844786,34,EH,p3_exp2
Pz,-40.25783194,35,EH,p3_exp2
Pz,-11.15567619,36,EH,p3_exp2
Pz,-16.74187247,38,EH,p3_exp2
PO7,-9.989290049,0,EH,p3_exp2
PO7,-3.973083985,1,EH,p3_exp2
PO7,-29.04904954,3,EH,p3_exp2
PO7,-30.44796865,4,EH,p3_exp2
PO7,-7.95422625,5,EH,p3_exp2
PO7,-0.327240185,7,EH,p3_exp2
PO7,-17.96157794,8,EH,p3_exp2
PO7,-20.62777278,9,EH,p3_exp2
PO7,-44.55901036,10,EH,p3_exp2
PO7,-27.76218943,11,EH,p3_exp2
PO7,-14.07334807,12,EH,p3_exp2
PO7,-11.55348695,13,EH,p3_exp2
PO7,-10.80949385,14,EH,p3_exp2
PO7,-2.819453527,15,EH,p3_exp2
PO7,-31.56650156,16,EH,p3_exp2
PO7,-12.61256773,17,EH,p3_exp2
PO7,-9.913087469,18,EH,p3_exp2
PO7,-7.872176416,19,EH,p3_exp2
PO7,-18.02274776,20,EH,p3_exp2
PO7,-24.89605456,21,EH,p3_exp2
PO7,-10.86552644,22,EH,p3_exp2
PO7,-5.470500804,23,EH,p3_exp2
PO7,-22.91243986,24,EH,p3_exp2
PO7,-3.303712202,26,EH,p3_exp2
PO7,-20.48923856,27,EH,p3_exp2
PO7,-20.88793763,28,EH,p3_exp2
PO7,-6.422394384,29,EH,p3_exp2
PO7,-8.707741876,30,EH,p3_exp2
PO7,-13.42285184,32,EH,p3_exp2
PO7,-37.71868558,33,EH,p3_exp2
PO7,-8.859954304,34,EH,p3_exp2
PO7,-19.45120112,35,EH,p3_exp2
PO7,-24.76526684,36,EH,p3_exp2
PO7,-0.781934352,37,EH,p3_exp2
PO7,-23.50919546,38,EH,p3_exp2
Oz,-9.780222321,0,EH,p3_exp2
Oz,-32.42995221,1,EH,p3_exp2
Oz,-37.08528175,3,EH,p3_exp2
Oz,-13.16658844,4,EH,p3_exp2
Oz,-1.788796682,5,EH,p3_exp2
Oz,-19.18503707,7,EH,p3_exp2
Oz,-19.43245314,8,EH,p3_exp2
Oz,-24.19506356,9,EH,p3_exp2
Oz,-31.28297918,10,EH,p3_exp2
Oz,-12.77887497,11,EH,p3_exp2
Oz,-12.79524757,13,EH,p3_exp2
Oz,-18.22244733,15,EH,p3_exp2
Oz,-6.615599097,16,EH,p3_exp2
Oz,-3.851777653,17,EH,p3_exp2
Oz,-21.05412997,18,EH,p3_exp2
Oz,-17.4825167,19,EH,p3_exp2
Oz,-1.410204418,20,EH,p3_exp2
Oz,-4.355094186,21,EH,p3_exp2
Oz,-5.405574582,22,EH,p3_exp2
Oz,-19.42833987,24,EH,p3_exp2
Oz,-17.41315316,26,EH,p3_exp2
Oz,-9.121868576,27,EH,p3_exp2
Oz,-17.25496104,28,EH,p3_exp2
Oz,-35.90586733,29,EH,p3_exp2
Oz,-10.02094783,30,EH,p3_exp2
Oz,-17.27111915,31,EH,p3_exp2
Oz,-6.023693358,32,EH,p3_exp2
Oz,-30.2806284,33,EH,p3_exp2
Oz,-7.058669223,34,EH,p3_exp2
Oz,-29.73719265,35,EH,p3_exp2
Oz,-6.443927113,36,EH,p3_exp2
Oz,-19.72440511,37,EH,p3_exp2
Oz,-17.56323962,38,EH,p3_exp2
PO8,-14.24797574,0,EH,p3_exp2
PO8,-29.39378684,1,EH,p3_exp2
PO8,-4.079178412,2,EH,p3_exp2
PO8,-26.78383896,3,EH,p3_exp2
PO8,-23.06909332,4,EH,p3_exp2
PO8,-8.024955895,5,EH,p3_exp2
PO8,-4.877551726,6,EH,p3_exp2
PO8,-21.63780791,7,EH,p3_exp2
PO8,-21.7225415,8,EH,p3_exp2
PO8,-24.13851147,9,EH,p3_exp2
PO8,-32.22884976,10,EH,p3_exp2
PO8,-13.01926952,11,EH,p3_exp2
PO8,-4.129623794,12,EH,p3_exp2
PO8,-9.291120495,13,EH,p3_exp2
PO8,-1.065822858,14,EH,p3_exp2
PO8,-30.22421135,15,EH,p3_exp2
PO8,-10.3892599,16,EH,p3_exp2
PO8,-16.41958005,17,EH,p3_exp2
PO8,-27.88634963,18,EH,p3_exp2
PO8,-4.671629513,19,EH,p3_exp2
PO8,-15.87570282,20,EH,p3_exp2
PO8,-18.14004346,21,EH,p3_exp2
PO8,-7.982787867,22,EH,p3_exp2
PO8,-22.75998497,23,EH,p3_exp2
PO8,-20.61191931,24,EH,p3_exp2
PO8,-0.989775999,25,EH,p3_exp2
PO8,-16.09131532,27,EH,p3_exp2
PO8,-21.31409368,28,EH,p3_exp2
PO8,-11.05807576,29,EH,p3_exp2
PO8,-12.42666806,30,EH,p3_exp2
PO8,-26.33338114,32,EH,p3_exp2
PO8,-44.07518186,33,EH,p3_exp2
PO8,-22.27257597,34,EH,p3_exp2
PO8,-29.75984048,35,EH,p3_exp2
PO8,-13.07116099,36,EH,p3_exp2
PO8,-8.901073928,37,EH,p3_exp2
PO8,-13.27187876,38,EH,p3_exp2
Fz,-11.3123573,0,RH,p4_exp2
Fz,-37.52822526,1,RH,p4_exp2
Fz,-8.368994052,2,RH,p4_exp2
Fz,-22.15733844,3,RH,p4_exp2
Fz,-16.37882072,4,RH,p4_exp2
Fz,-7.484887292,5,RH,p4_exp2
Fz,-13.83005588,6,RH,p4_exp2
Fz,-15.78548962,7,RH,p4_exp2
Fz,-0.012437924,8,RH,p4_exp2
Fz,-12.31156858,9,RH,p4_exp2
Fz,-9.074554684,10,RH,p4_exp2
Fz,-17.20304678,11,RH,p4_exp2
Fz,-11.49129699,12,RH,p4_exp2
Fz,-13.99264479,13,RH,p4_exp2
Fz,-31.74785081,14,RH,p4_exp2
Fz,-9.04123103,15,RH,p4_exp2
Fz,-19.82207279,16,RH,p4_exp2
Fz,-17.54301807,18,RH,p4_exp2
Fz,-12.53599243,19,RH,p4_exp2
Fz,-15.73682261,20,RH,p4_exp2
Fz,-1.316769815,21,RH,p4_exp2
Fz,-17.79308336,22,RH,p4_exp2
Fz,-32.09083224,23,RH,p4_exp2
Fz,-21.69200208,24,RH,p4_exp2
Fz,-30.58212798,25,RH,p4_exp2
Fz,-11.93645344,26,RH,p4_exp2
Fz,-8.097072358,28,RH,p4_exp2
Fz,-7.69723991,29,RH,p4_exp2
Fz,-2.231773302,31,RH,p4_exp2
Fz,-23.09935434,32,RH,p4_exp2
Fz,-20.40402037,33,RH,p4_exp2
Fz,-32.29602502,34,RH,p4_exp2
Fz,-23.33333824,35,RH,p4_exp2
Fz,-13.88506482,36,RH,p4_exp2
Fz,-14.71537048,37,RH,p4_exp2
Fz,-12.74612271,38,RH,p4_exp2
C3,-19.97284499,0,RH,p4_exp2
C3,-19.2817665,1,RH,p4_exp2
C3,-24.21426608,2,RH,p4_exp2
C3,-15.19900059,3,RH,p4_exp2
C3,-21.95212185,4,RH,p4_exp2
C3,-11.15903891,5,RH,p4_exp2
C3,-21.04889067,6,RH,p4_exp2
C3,-13.87385499,7,RH,p4_exp2
C3,-10.95265619,8,RH,p4_exp2
C3,-13.38997922,9,RH,p4_exp2
C3,-21.08625813,10,RH,p4_exp2
C3,-15.62301747,11,RH,p4_exp2
C3,-8.602714638,12,RH,p4_exp2
C3,-9.210373548,13,RH,p4_exp2
C3,-33.79343881,14,RH,p4_exp2
C3,-15.65361458,15,RH,p4_exp2
C3,-18.57398646,16,RH,p4_exp2
C3,-11.08912501,18,RH,p4_exp2
C3,-11.38295293,19,RH,p4_exp2
C3,-12.70095322,20,RH,p4_exp2
C3,-9.519669941,21,RH,p4_exp2
C3,-21.84590057,22,RH,p4_exp2
C3,-22.5635287,23,RH,p4_exp2
C3,-10.27420262,24,RH,p4_exp2
C3,-18.10085252,25,RH,p4_exp2
C3,-9.82689382,26,RH,p4_exp2
C3,-6.573629417,27,RH,p4_exp2
C3,-11.22738642,28,RH,p4_exp2
C3,-17.69031552,29,RH,p4_exp2
C3,-18.26947342,30,RH,p4_exp2
C3,-26.83958213,32,RH,p4_exp2
C3,-12.59885954,33,RH,p4_exp2
C3,-23.07289999,34,RH,p4_exp2
C3,-15.22562921,35,RH,p4_exp2
C3,-15.11858976,36,RH,p4_exp2
C3,-14.0918217,38,RH,p4_exp2
C3,-11.10549622,39,RH,p4_exp2
Cz,-15.13821278,0,RH,p4_exp2
Cz,-17.670706,1,RH,p4_exp2
Cz,-19.24794599,2,RH,p4_exp2
Cz,-14.28788824,3,RH,p4_exp2
Cz,-19.50408845,4,RH,p4_exp2
Cz,-6.091308838,5,RH,p4_exp2
Cz,-20.14103857,6,RH,p4_exp2
Cz,-15.71302529,7,RH,p4_exp2
Cz,-10.08862211,9,RH,p4_exp2
Cz,-15.13867668,10,RH,p4_exp2
Cz,-7.036003478,11,RH,p4_exp2
Cz,-14.06193761,12,RH,p4_exp2
Cz,-6.800890078,13,RH,p4_exp2
Cz,-16.59338735,14,RH,p4_exp2
Cz,-2.969366549,15,RH,p4_exp2
Cz,-14.57791053,16,RH,p4_exp2
Cz,-17.23540855,19,RH,p4_exp2
Cz,-4.767067723,20,RH,p4_exp2
Cz,-9.975900262,21,RH,p4_exp2
Cz,-20.80785431,22,RH,p4_exp2
Cz,-22.45008608,23,RH,p4_exp2
Cz,-9.774100999,24,RH,p4_exp2
Cz,-13.85158005,25,RH,p4_exp2
Cz,-2.232500796,26,RH,p4_exp2
Cz,-6.526092205,27,RH,p4_exp2
Cz,-22.82895373,28,RH,p4_exp2
Cz,-19.37496904,29,RH,p4_exp2
Cz,-12.69804125,30,RH,p4_exp2
Cz,-3.595743474,31,RH,p4_exp2
Cz,-32.53399367,32,RH,p4_exp2
Cz,-21.746455,33,RH,p4_exp2
Cz,-24.38737104,34,RH,p4_exp2
Cz,-18.85950964,35,RH,p4_exp2
Cz,-12.13900777,36,RH,p4_exp2
Cz,-9.885090801,37,RH,p4_exp2
Cz,-12.71759775,38,RH,p4_exp2
Cz,-12.66885085,39,RH,p4_exp2
C4,-14.51682119,0,RH,p4_exp2
C4,-19.23843149,1,RH,p4_exp2
C4,-8.853917298,2,RH,p4_exp2
C4,-21.22837848,3,RH,p4_exp2
C4,-11.83409281,4,RH,p4_exp2
C4,-10.43562327,5,RH,p4_exp2
C4,-10.71662813,6,RH,p4_exp2
C4,-12.82682537,7,RH,p4_exp2
C4,-4.480994407,8,RH,p4_exp2
C4,-5.939389342,9,RH,p4_exp2
C4,-13.09439494,10,RH,p4_exp2
C4,-10.3527175,11,RH,p4_exp2
C4,-2.786189124,12,RH,p4_exp2
C4,-15.16607618,13,RH,p4_exp2
C4,-17.75460648,14,RH,p4_exp2
C4,-15.96555847,15,RH,p4_exp2
C4,-11.11242766,16,RH,p4_exp2
C4,-6.177720468,18,RH,p4_exp2
C4,-8.790285659,19,RH,p4_exp2
C4,-9.848908057,20,RH,p4_exp2
C4,-16.60498152,22,RH,p4_exp2
C4,-26.83059899,23,RH,p4_exp2
C4,-11.24781351,24,RH,p4_exp2
C4,-17.32859167,25,RH,p4_exp2
C4,-18.58295696,26,RH,p4_exp2
C4,-0.714158335,27,RH,p4_exp2
C4,-16.72117032,28,RH,p4_exp2
C4,-16.53834287,29,RH,p4_exp2
C4,-12.43571301,30,RH,p4_exp2
C4,-15.72536611,32,RH,p4_exp2
C4,-13.17041837,33,RH,p4_exp2
C4,-23.94250997,34,RH,p4_exp2
C4,-13.71827693,35,RH,p4_exp2
C4,-4.380164585,36,RH,p4_exp2
C4,-3.163869417,37,RH,p4_exp2
C4,-6.285743361,38,RH,p4_exp2
C4,-3.781373233,39,RH,p4_exp2
Pz,-13.35895303,0,RH,p4_exp2
Pz,-12.02085997,1,RH,p4_exp2
Pz,-24.94306836,2,RH,p4_exp2
Pz,-15.19912604,3,RH,p4_exp2
Pz,-20.04769587,4,RH,p4_exp2
Pz,-9.953471168,5,RH,p4_exp2
Pz,-22.02038315,6,RH,p4_exp2
Pz,-17.92126581,7,RH,p4_exp2
Pz,-18.73017326,8,RH,p4_exp2
Pz,-7.248704103,9,RH,p4_exp2
Pz,-19.78806976,10,RH,p4_exp2
Pz,-12.54840865,11,RH,p4_exp2
Pz,-14.86764749,12,RH,p4_exp2
Pz,-18.74732592,13,RH,p4_exp2
Pz,-24.47138072,14,RH,p4_exp2
Pz,-2.538850634,15,RH,p4_exp2
Pz,-19.43954996,16,RH,p4_exp2
Pz,-13.71563266,18,RH,p4_exp2
Pz,-1.139084169,19,RH,p4_exp2
Pz,-12.28133974,20,RH,p4_exp2
Pz,-11.43924344,21,RH,p4_exp2
Pz,-16.96322024,22,RH,p4_exp2
Pz,-24.19256147,23,RH,p4_exp2
Pz,-17.08263192,24,RH,p4_exp2
Pz,-13.10666501,26,RH,p4_exp2
Pz,-30.69978166,28,RH,p4_exp2
Pz,-16.50360123,29,RH,p4_exp2
Pz,-17.21893428,30,RH,p4_exp2
Pz,-22.6871936,32,RH,p4_exp2
Pz,-8.918152467,33,RH,p4_exp2
Pz,-25.50986859,34,RH,p4_exp2
Pz,-11.8902163,35,RH,p4_exp2
Pz,-8.997851924,36,RH,p4_exp2
Pz,-2.306300686,37,RH,p4_exp2
Pz,-18.25393563,38,RH,p4_exp2
Pz,-23.28349229,39,RH,p4_exp2
PO7,-22.26878301,1,RH,p4_exp2
PO7,-19.76694094,2,RH,p4_exp2
PO7,-11.98806816,3,RH,p4_exp2
PO7,-4.79998625,4,RH,p4_exp2
PO7,-30.65127814,6,RH,p4_exp2
PO7,-10.8745151,7,RH,p4_exp2
PO7,-6.861587182,8,RH,p4_exp2
PO7,-10.95236702,9,RH,p4_exp2
PO7,-19.94946611,10,RH,p4_exp2
PO7,-13.7778939,11,RH,p4_exp2
PO7,-32.57091274,12,RH,p4_exp2
PO7,-10.47396647,13,RH,p4_exp2
PO7,-8.228110857,14,RH,p4_exp2
PO7,-9.392969328,15,RH,p4_exp2
PO7,-2.202636422,16,RH,p4_exp2
PO7,-3.571539835,19,RH,p4_exp2
PO7,-5.635045305,20,RH,p4_exp2
PO7,-14.11053456,22,RH,p4_exp2
PO7,-13.93202235,23,RH,p4_exp2
PO7,-4.362541021,24,RH,p4_exp2
PO7,-5.14533616,26,RH,p4_exp2
PO7,-1.528076346,27,RH,p4_exp2
PO7,-15.75322539,28,RH,p4_exp2
PO7,-10.04145763,29,RH,p4_exp2
PO7,-1.583033321,30,RH,p4_exp2
PO7,-6.477525619,31,RH,p4_exp2
PO7,-14.43780473,32,RH,p4_exp2
PO7,-1.245710975,33,RH,p4_exp2
PO7,-0.603143728,34,RH,p4_exp2
PO7,-9.331634175,35,RH,p4_exp2
PO7,-14.62419306,36,RH,p4_exp2
PO7,-19.0213519,38,RH,p4_exp2
Oz,-2.159693824,1,RH,p4_exp2
Oz,-12.72228172,2,RH,p4_exp2
Oz,-8.03936278,3,RH,p4_exp2
Oz,-15.55904202,4,RH,p4_exp2
Oz,-3.446268405,5,RH,p4_exp2
Oz,-27.06113051,6,RH,p4_exp2
Oz,-6.271877167,7,RH,p4_exp2
Oz,-4.553900267,8,RH,p4_exp2
Oz,-22.65564332,9,RH,p4_exp2
Oz,-14.99930595,10,RH,p4_exp2
Oz,-17.0406734,11,RH,p4_exp2
Oz,-9.020896977,12,RH,p4_exp2
Oz,-6.126334848,13,RH,p4_exp2
Oz,-9.06502573,14,RH,p4_exp2
Oz,-8.933428187,15,RH,p4_exp2
Oz,-10.79005305,16,RH,p4_exp2
Oz,-2.260030004,17,RH,p4_exp2
Oz,-16.48291715,18,RH,p4_exp2
Oz,-10.73165732,19,RH,p4_exp2
Oz,-9.273855418,20,RH,p4_exp2
Oz,-7.176726613,21,RH,p4_exp2
Oz,-17.70082557,22,RH,p4_exp2
Oz,-20.34755242,23,RH,p4_exp2
Oz,-5.013440163,24,RH,p4_exp2
Oz,-10.23268108,25,RH,p4_exp2
Oz,-4.95424563,26,RH,p4_exp2
Oz,-6.675032585,27,RH,p4_exp2
Oz,-22.44982545,28,RH,p4_exp2
Oz,-13.73856356,29,RH,p4_exp2
Oz,-15.23983194,30,RH,p4_exp2
Oz,-7.838759431,32,RH,p4_exp2
Oz,-17.52340889,33,RH,p4_exp2
Oz,-26.63950351,35,RH,p4_exp2
Oz,-7.976251432,36,RH,p4_exp2
Oz,-9.172438682,37,RH,p4_exp2
Oz,-9.357973424,38,RH,p4_exp2
Oz,-17.73724773,39,RH,p4_exp2
PO8,-5.946399077,0,RH,p4_exp2
PO8,-3.612689796,1,RH,p4_exp2
PO8,-14.81912622,2,RH,p4_exp2
PO8,-5.158496111,3,RH,p4_exp2
PO8,-17.7805837,4,RH,p4_exp2
PO8,-3.267033027,5,RH,p4_exp2
PO8,-14.74962978,6,RH,p4_exp2
PO8,-6.318367918,8,RH,p4_exp2
PO8,-15.12156292,9,RH,p4_exp2
PO8,-16.00746049,10,RH,p4_exp2
PO8,-10.58466729,11,RH,p4_exp2
PO8,-0.792644983,12,RH,p4_exp2
PO8,-4.947702361,13,RH,p4_exp2
PO8,-4.361621748,14,RH,p4_exp2
PO8,-3.436538706,15,RH,p4_exp2
PO8,-1.72728833,16,RH,p4_exp2
PO8,-0.104075259,18,RH,p4_exp2
PO8,-3.104077792,19,RH,p4_exp2
PO8,-5.129408353,20,RH,p4_exp2
PO8,-7.660441102,21,RH,p4_exp2
PO8,-12.38103498,22,RH,p4_exp2
PO8,-11.29012153,23,RH,p4_exp2
PO8,-7.137456443,24,RH,p4_exp2
PO8,-5.089412075,26,RH,p4_exp2
PO8,-3.693691063,28,RH,p4_exp2
PO8,-5.398699713,29,RH,p4_exp2
PO8,-3.137563854,30,RH,p4_exp2
PO8,-27.78488587,32,RH,p4_exp2
PO8,-6.797110966,33,RH,p4_exp2
PO8,-7.910007093,34,RH,p4_exp2
PO8,-9.474793325,35,RH,p4_exp2
PO8,-0.449891797,36,RH,p4_exp2
PO8,-10.6018862,38,RH,p4_exp2
PO8,-16.9431778,39,RH,p4_exp2
Fz,-12.44832185,0,SH,p4_exp2
Fz,-28.95413176,2,SH,p4_exp2
Fz,-13.38672112,3,SH,p4_exp2
Fz,-7.141508916,4,SH,p4_exp2
Fz,-19.66379345,5,SH,p4_exp2
Fz,-10.59504094,6,SH,p4_exp2
Fz,-7.16250339,7,SH,p4_exp2
Fz,-11.15968205,8,SH,p4_exp2
Fz,-19.60241325,9,SH,p4_exp2
Fz,-18.68786961,10,SH,p4_exp2
Fz,-33.13434684,11,SH,p4_exp2
Fz,-22.83934767,12,SH,p4_exp2
Fz,-13.71003676,13,SH,p4_exp2
Fz,-10.55245338,14,SH,p4_exp2
Fz,-15.98603539,15,SH,p4_exp2
Fz,-8.801108786,16,SH,p4_exp2
Fz,-6.600309486,17,SH,p4_exp2
Fz,-8.159655457,18,SH,p4_exp2
Fz,-13.6390796,19,SH,p4_exp2
Fz,-7.329659843,20,SH,p4_exp2
Fz,-16.97259783,21,SH,p4_exp2
Fz,-20.1593503,22,SH,p4_exp2
Fz,-23.83654797,23,SH,p4_exp2
Fz,-3.13871122,24,SH,p4_exp2
Fz,-4.772093074,25,SH,p4_exp2
Fz,-7.122373042,26,SH,p4_exp2
Fz,-4.714501389,27,SH,p4_exp2
Fz,-16.37147334,28,SH,p4_exp2
Fz,-9.862619651,29,SH,p4_exp2
Fz,-23.69651642,30,SH,p4_exp2
Fz,-25.43706209,31,SH,p4_exp2
Fz,-16.74594999,32,SH,p4_exp2
Fz,-9.899383898,33,SH,p4_exp2
Fz,-26.70962051,34,SH,p4_exp2
Fz,-23.42517498,35,SH,p4_exp2
Fz,-9.87588974,36,SH,p4_exp2
Fz,-18.07899876,37,SH,p4_exp2
Fz,-23.63377289,38,SH,p4_exp2
Fz,-3.824960235,39,SH,p4_exp2
C3,-24.72415104,0,SH,p4_exp2
C3,-19.81435129,1,SH,p4_exp2
C3,-19.63983054,2,SH,p4_exp2
C3,-22.86923394,3,SH,p4_exp2
C3,-4.055578107,4,SH,p4_exp2
C3,-20.0900452,5,SH,p4_exp2
C3,-23.05421944,6,SH,p4_exp2
C3,-20.80542452,7,SH,p4_exp2
C3,-12.99894478,8,SH,p4_exp2
C3,-19.48386063,9,SH,p4_exp2
C3,-18.48867906,10,SH,p4_exp2
C3,-21.05301192,11,SH,p4_exp2
C3,-13.37063436,12,SH,p4_exp2
C3,-25.12854695,13,SH,p4_exp2
C3,-12.89747741,14,SH,p4_exp2
C3,-26.67035232,15,SH,p4_exp2
C3,-17.18129482,16,SH,p4_exp2
C3,-1.195630537,17,SH,p4_exp2
C3,-15.1192037,18,SH,p4_exp2
C3,-10.7697781,19,SH,p4_exp2
C3,-6.666489471,20,SH,p4_exp2
C3,-8.806506645,21,SH,p4_exp2
C3,-26.8841502,22,SH,p4_exp2
C3,-37.25831955,23,SH,p4_exp2
C3,-20.42690887,24,SH,p4_exp2
C3,-11.28875129,25,SH,p4_exp2
C3,-2.839648567,27,SH,p4_exp2
C3,-8.093858345,28,SH,p4_exp2
C3,-12.78051641,29,SH,p4_exp2
C3,-34.0374714,30,SH,p4_exp2
C3,-13.16483619,31,SH,p4_exp2
C3,-19.20384277,32,SH,p4_exp2
C3,-16.37116412,33,SH,p4_exp2
C3,-26.34742777,34,SH,p4_exp2
C3,-23.22387347,35,SH,p4_exp2
C3,-4.44914527,36,SH,p4_exp2
C3,-7.568526292,37,SH,p4_exp2
C3,-8.210454712,38,SH,p4_exp2
C3,-7.535458626,39,SH,p4_exp2
Cz,-22.29168946,0,SH,p4_exp2
Cz,-15.83167918,1,SH,p4_exp2
Cz,-18.99597457,2,SH,p4_exp2
Cz,-13.32624629,3,SH,p4_exp2
Cz,-16.1330043,4,SH,p4_exp2
Cz,-22.89450643,5,SH,p4_exp2
Cz,-11.58945573,6,SH,p4_exp2
Cz,-17.19241902,7,SH,p4_exp2
Cz,-12.14679037,8,SH,p4_exp2
Cz,-14.20542695,9,SH,p4_exp2
Cz,-9.926598312,10,SH,p4_exp2
Cz,-22.68691395,11,SH,p4_exp2
Cz,-18.3417494,12,SH,p4_exp2
Cz,-21.63888048,13,SH,p4_exp2
Cz,-15.55954009,14,SH,p4_exp2
Cz,-24.066158,15,SH,p4_exp2
Cz,-13.1704525,16,SH,p4_exp2
Cz,-11.42218552,17,SH,p4_exp2
Cz,-13.66956622,18,SH,p4_exp2
Cz,-13.45321618,19,SH,p4_exp2
Cz,-7.060879357,20,SH,p4_exp2
Cz,-5.943830634,21,SH,p4_exp2
Cz,-19.4854979,22,SH,p4_exp2
Cz,-20.15123098,23,SH,p4_exp2
Cz,-15.14810938,24,SH,p4_exp2
Cz,-8.659437028,25,SH,p4_exp2
Cz,-11.54876399,27,SH,p4_exp2
Cz,-16.04601113,28,SH,p4_exp2
Cz,-16.55628913,29,SH,p4_exp2
Cz,-21.15048032,30,SH,p4_exp2
Cz,-21.87512417,31,SH,p4_exp2
Cz,-14.95031523,32,SH,p4_exp2
Cz,-11.23068979,33,SH,p4_exp2
Cz,-22.29505422,34,SH,p4_exp2
Cz,-24.9880668,35,SH,p4_exp2
Cz,-9.088207062,37,SH,p4_exp2
Cz,-6.190159724,38,SH,p4_exp2
Cz,-18.72413919,39,SH,p4_exp2
C4,-16.56822864,0,SH,p4_exp2
C4,-6.129939214,1,SH,p4_exp2
C4,-20.32139959,2,SH,p4_exp2
C4,-18.24886668,3,SH,p4_exp2
C4,-4.498983236,4,SH,p4_exp2
C4,-16.00016532,5,SH,p4_exp2
C4,-11.77397082,6,SH,p4_exp2
C4,-9.602857468,7,SH,p4_exp2
C4,-10.08618143,8,SH,p4_exp2
C4,-24.80988775,9,SH,p4_exp2
